ID,Exchange,RemoteName,CLLIcode,InventoryItem,Route,Size,NumDucts,SubDuct1,SubDuct2,SubDuct3,Length,ConduitType,ConduitClass,WONumber,PostingState,TaxDist,DatePlaced,DateRetired,Ducts,FCCCode,TaxID,Cost,InUse,Color,Trench,LegacyID,DrawName,Handle,Matched_Map,Matched_MapID,Matched_RecordID,CompanyCode,CompanyCodeID,WIRECENTER_Id,TaxDistrict,Name,WONum,Comment,FromJUNCTION_Id,ToJUNCTION_Id,CONDUIT,CONDUIT2,YEAR,TypeSuffix,SizeSuffix,ACADLayer,ACADBlock,ACADFileName
10872,DUBS,,,,L-3100,0.75,0.75,,,,116,UD,,,FPA,,,,,,,,,,,55654,M:\DTE\Dubois.dwg,7753F,,,,DTE,,,,HOUG,,SPAN 116',61066,61420,,,2013,,,CONDUIT,_no_Value,DUBOIS
10873,DUBS,,,,L-9700,0.75,0.75,,,,354,UD,,,FPA,,,,,,,,,,,57527,M:\DTE\Dubois.dwg,87708,,,,DTE,,,,MICK,,SPAN 354',61876,61878,,,2013,,,CONDUIT,_no_Value,DUBOIS
10874,DUBS,,,,L-3130,0.75,0.75,,,,156,UD,,,FPA,,,,,,,,,,,55742,M:\DTE\Dubois.dwg,77CC7,,,,DTE,,,,BARB,,SPAN 156',61442,61443,,,2013,,,CONDUIT,_no_Value,DUBOIS
10875,DUBS,,,,L-9052,0.75,0.75,,,,76,UD,,,FPA,,,,,,,,,,,56913,M:\DTE\Dubois.dwg,82B92,,,,DTE,,,,BIRC,,SPAN 76',61722,61724,,,2013,,,CONDUIT,_no_Value,DUBOIS
10876,DUBS,,,,L-1200,0.75,0.75,,,,124,UD,,,FPA,,,,,,,,,,,55030,M:\DTE\Dubois.dwg,70487,,,,DTE,,,,NFST,,SPAN 208',60936,61202,,,2013,,,CONDUIT,_no_Value,DUBOIS
10878,DUBS,,,,L-9400,1.25,1.25,,,,556,UD,,,FPA,,,,,,,,,,,57366,M:\DTE\Dubois.dwg,863DA,,,,DTE,,,,MECK,,SPAN 556',61835,61834,,,2013,,,CONDUIT,_no_Value,DUBOIS
10879,DUBS,,,,L-3000,1.25,1.25,,,,282,UD,,,FPA,,,,,,,,,,,54430,M:\DTE\Dubois.dwg,6C89E,,,,DTE,,,,BOED,,SPAN 282',61046,61047,,,2013,,,CONDUIT,_no_Value,DUBOIS
10882,DUBS,,,,L-9000,4,4,,,,90,UD,,,FPA,,,,,,,,,,,56812,M:\DTE\Dubois.dwg,81DB9,,,,DTE,,,,WRMS,,SPAN 158',,,,,2013,,,CONDUIT,_no_Value,DUBOIS
10883,DUBS,,,,L-9000,1.25,1.25,,,,1956,UD,,,FPA,,,,,,,,,,,56802,M:\DTE\Dubois.dwg,81BDA,,,,DTE,,,,WRMS,,SPAN 1956',61697,61698,,,2013,,,CONDUIT,_no_Value,DUBOIS
10886,DUBS,,,,L-9055,1.25,1.25,,,,40,UD,,,FPA,,,,,,,,,,,57013,M:\DTE\Dubois.dwg,8352A,,,,DTE,,,,HARR,,SPAN 40',61747,61749,,,2013,,,CONDUIT,_no_Value,DUBOIS
10888,DUBS,,,,L-1100,0.75,0.75,,,,140,UD,,,FPA,,,,,,,,,,,54918,M:\DTE\Dubois.dwg,6F985,,,,DTE,,,,CARS,,SPAN 140',60891,61173,,,2013,,,CONDUIT,_no_Value,DUBOIS
10889,DUBS,,,,L-9000,0.75,0.75,,,,146,UD,,,FPA,,,,,,,,,,,56623,M:\DTE\Dubois.dwg,806D7,,,,DTE,,,,WRMS,,SPAN 146',61658,61660,,,2013,,,CONDUIT,_no_Value,DUBOIS
10890,PORC,,,,,1.25,1X1,,,,120,UD,,,FPA,,,,,,,,,,,69390,M:\DTE\Dubois.dwg,29E1E4,,,,DTE,,,,LKCT,,SPAN 120',65136,66912,,,17,,,CONDUIT,_no_Value,DUBOIS
10891,DUBS,,,,L-3100,1.25,1.25,,,,128,UD,,,FPA,,,,,,,,,,,54624,M:\DTE\Dubois.dwg,6CDF6,,,,DTE,,,,HOUG,,SPAN 128',61064,61065,,,2013,,,CONDUIT,_no_Value,DUBOIS
10892,DUBS,,,,L-9200,1.25,1.25,,,,266,UD,,,FPA,,,,,,,,,,,57230,M:\DTE\Dubois.dwg,857A3,,,,DTE,,,,WRMS,,SPAN 266',61802,61803,,,2013,,,CONDUIT,_no_Value,DUBOIS
10893,DUBS,,,,L-1600,1.25,1.25,,,,250,UD,,,FPA,,,,,,,,,,,54223,M:\DTE\Dubois.dwg,6BF68,,,,DTE,,,,MERC,,SPAN 230',,,,,2013,,,CONDUIT,_no_Value,DUBOIS
10894,DUBS,,,,L-9000,1.25,1.25,,,,178,UD,,,FPA,,,,,,,,,,,56552,M:\DTE\Dubois.dwg,7FD8D,,,,DTE,,,,LAND,,SPAN 178',61645,61646,,,2013,,,CONDUIT,_no_Value,DUBOIS
10897,DUBS,,,,L-3340,0.75,0.75,,,,192,UD,,,FPA,,,,,,,,,,,55973,M:\DTE\Dubois.dwg,79B6D,,,,DTE,,,,CLEN,,SPAN 192',61500,61502,,,2013,,,CONDUIT,_no_Value,DUBOIS
10899,DUBS,,,,L-9050,1.25,1.25,,,,250,UD,,,FPA,,,,,,,,,,,56853,M:\DTE\Dubois.dwg,8245C,,,,DTE,,,,3RD,,SPAN 250',61707,61709,,,2013,,,CONDUIT,_no_Value,DUBOIS
10902,DUBS,,,,L-9000,1.25,1.25,,,,390,UD,,,FPA,,,,,,,,,,,56536,M:\DTE\Dubois.dwg,7F94F,,,,DTE,,,,WELT,,SPAN 390',61641,61644,,,2013,,,CONDUIT,_no_Value,DUBOIS
10904,DUBS,,,,L-9050,0.75,0.75,,,,290,UD,,,FPA,,,,,,,,,,,56885,M:\DTE\Dubois.dwg,82811,,,,DTE,,,,3RD,,SPAN 290',61716,61717,,,2013,,,CONDUIT,_no_Value,DUBOIS
10906,RGRG,,,,,,I,,,,975,,,,FPA,,,,,,,,,,,66664,,,,,,DTE,,,,C411,,SPAN 975'  VIF PC SIZE,65859,65860,,,2001,,,CONDUIT,_no_Value,DUBOIS
10907,DUBS,,,,,1.5,1,,,,,UD,,,FPA,,,,,,,,,,,58425,M:\DTE\Dubois.dwg,C967,,,,DTE,,,,NFST,,,62389,62388,,,,,,CONDUIT,_no_Value,DUBOIS
10909,DUBS,,,,,24,BFO,,,,40,,,,FPA,,,,,,,,,,,55907,M:\DTE\Dubois.dwg,79358,,,,DTE,,,,BARB,,SPAN 40,,,,,2013,,,CONDUIT,_no_Value,DUBOIS
10910,DUBS,,,,L-1070,0.75,0.75,,,,134,UD,,,FPA,,,,,,,,,,,54804,M:\DTE\Dubois.dwg,6E953,,,,DTE,,,,MARC,,SPAN 134',60882,61113,,,2013,,,CONDUIT,_no_Value,DUBOIS
10911,DUBS,,,,L-3300,0.75,0.75,,,,108,UD,,,FPA,,,,,,,,,,,55941,M:\DTE\Dubois.dwg,7968F,,,,DTE,,,,WSHK,,SPAN 108',61493,61494,,,2013,,,CONDUIT,_no_Value,DUBOIS
10912,DUBS,,,,L-1090,0.75,0.75,,,,148,UD,,,FPA,,,,,,,,,,,54887,M:\DTE\Dubois.dwg,6F11B,,,,DTE,,,,MARC,,SPAN 148',60888,61143,,,2013,,,CONDUIT,_no_Value,DUBOIS
10913,DUBS,,,,L-1200,0.75,0.75,,,,126,UD,,,FPA,,,,,,,,,,,54971,M:\DTE\Dubois.dwg,6FEB3,,,,DTE,,,,NFST,,SPAN 126',60932,61188,,,2013,,,CONDUIT,_no_Value,DUBOIS
10914,DUBS,,,,,0.75,0.75,,,,568,UD,,,FPA,,,,,,,,,,,57739,M:\DTE\Dubois.dwg,88CFE,,,,DTE,,,,WRMS,,SPAN 568,61929,61931,,,2013,,,CONDUIT,_no_Value,DUBOIS
10915,DUBS,,,,L-1200,0.75,0.75,,,,132,UD,,,FPA,,,,,,,,,,,54930,M:\DTE\Dubois.dwg,6FACC,,,,DTE,,,,NFST,,SPAN 132',60929,61176,,,2013,,,CONDUIT,_no_Value,DUBOIS
10916,PINN,,,,,11.25,I,,,,7196,,,,FPA,,,,,,,,,,,21662,M:\DTE\Dubois.dwg,EA00,,,,DTE,3446,,FMT 200,H26,70134,,23112,22713,,,2009,,,CONDUIT,_no_Value,DUBOIS
10919,DUBS,,,,L-9400,0.75,0.75,,,,120,UD,,,FPA,,,,,,,,,,,57286,M:\DTE\Dubois.dwg,85D71,,,,DTE,,,,MECK,,SPAN 120',61814,61817,,,2013,,,CONDUIT,_no_Value,DUBOIS
10920,DUBS,,,,L-3130,0.75,0.75,,,,140,UD,,,FPA,,,,,,,,,,,55766,M:\DTE\Dubois.dwg,781A6,,,,DTE,,,,BARB,,SPAN 140',61447,61449,,,2013,,,CONDUIT,_no_Value,DUBOIS
10921,DUBS,,,,L-1600,0.75,0.75,,,,118,UD,,,FPA,,,,,,,,,,,55401,M:\DTE\Dubois.dwg,741C1,,,,DTE,,,,MERC,,SPAN 118',60994,61337,,,2013,,,CONDUIT,_no_Value,DUBOIS
10924,DUBS,,,,L-3100,0.75,0.75,,,,164,UD,,,FPA,,,,,,,,,,,55626,M:\DTE\Dubois.dwg,77121,,,,DTE,,,,HOUG,,SPAN 164',61064,61413,,,2013,,,CONDUIT,_no_Value,DUBOIS
10930,DUBS,,,,L-9100,1.25,1.25,,,,214,UD,,,FPA,,,,,,,,,,,57162,M:\DTE\Dubois.dwg,84A9D,,,,DTE,,,,WRMS,,SPAN 214',61781,61786,,,2013,,,CONDUIT,_no_Value,DUBOIS
10933,DUBS,,,,L-3000,1.25,1.25,,,,422,UD,,,FPA,,,,,,,,,,,53772,M:\DTE\Dubois.dwg,696C9,,,,DTE,,,,ERMS,,SPAN 422',60829,60861,,,2013,,,CONDUIT,_no_Value,DUBOIS
10935,DUBS,,,,L-1300,0.75,0.75,,,,22,UD,,,FPA,,,,,,,,,,,55125,M:\DTE\Dubois.dwg,7150F,,,,DTE,,,,MERC,,SPAN 22',60941,61229,,,2013,,,CONDUIT,_no_Value,DUBOIS
10936,DUBS,,,,L-3100,0.75,0.75,,,,142,UD,,,FPA,,,,,,,,,,,55706,M:\DTE\Dubois.dwg,77995,,,,DTE,,,,HOUG,,SPAN 142',61070,61433,,,2013,,,CONDUIT,_no_Value,DUBOIS
10937,DUBS,,,,,0.75,0.75,,,,102,UD,,,FPA,,,,,,,,,,,55084,M:\DTE\Dubois.dwg,70F1C,,,,DTE,,,,WATS,,SPAN 102',60938,61217,,,2013,,,CONDUIT,_no_Value,DUBOIS
10938,DUBS,,,,L-9000,0.75,0.75,,,,102,UD,,,FPA,,,,,,,,,,,56492,M:\DTE\Dubois.dwg,7F4EF,,,,DTE,,,,WELT,,SPAN 102',61634,61635,,,2013,,,CONDUIT,_no_Value,DUBOIS
10939,DUBS,,,,L-1200,1.25,1.25,,,,146,UD,,,FPA,,,,,,,,,,,54071,M:\DTE\Dubois.dwg,6B380,,,,DTE,,,,NFST,,SPAN 146',60930,60931,,,2013,,,CONDUIT,_no_Value,DUBOIS
10941,DUBS,,,,,1.25,1,,,,200,V,,,FPA,,,,,,,,,,,21655,M:\DTE\Dubois.dwg,2AEBD,,,,DTE,3439,,FMT 250,BARB,,,,,,,,V,,CONDUIT,_no_Value,DUBOIS
10942,DUBS,,,,L-3155,0.75,0.75,,,,72,UD,,,FPA,,,,,,,,,,,55921,M:\DTE\Dubois.dwg,793F5,,,,DTE,,,,BARB,,SPAN 72',61487,61489,,,2013,,,CONDUIT,_no_Value,DUBOIS
10944,DUBS,,,,L-1000,0.75,0.75,,,,176,UD,,,FPA,,,,,,,,,,,54776,M:\DTE\Dubois.dwg,6E646,,,,DTE,,,,HRSC,,SPAN 176',60873,61106,,,2013,,,CONDUIT,_no_Value,DUBOIS
10946,DUBS,,,,L-5000,0.75,0.75,,,,174,UD,,,FPA,,,,,,,,,,,54684,M:\DTE\Dubois.dwg,6DA6F,,,,DTE,,,,ERMS,,SPAN 174',,,,,2013,,,CONDUIT,_no_Value,DUBOIS
10949,DUBS,,,,L-9000,1.25,1.25,,,,404,UD,,,FPA,,,,,,,,,,,56608,M:\DTE\Dubois.dwg,800A3,,,,DTE,,,,WRMS,,SPAN 404,61648,61657,,,2013,,,CONDUIT,_no_Value,DUBOIS
10950,TCRK,,,,,14,I,,,,55,,,,FPA,,,,,,,,,,,20143,M:\DTE\Dubois.dwg,EAFD,,,,DTE,1823,52,FMT 250,WSTV,71230,,,,,,,,,CONDUIT,_no_Value,DUBOIS
10951,DUBS,,,,L-3150,1.25,1.25,,,,556,UD,,,FPA,,,,,,,,,,,55847,M:\DTE\Dubois.dwg,6CCB4,,,,DTE,,,,BARB,,SPAN 556',61063,61471,,,2013,,,CONDUIT,_no_Value,DUBOIS
10952,DUBS,,,,L-3000,1.25,1.25,,,,156,UD,,,FPA,,,,,,,,,,,53857,M:\DTE\Dubois.dwg,697BD,,,,DTE,,,,CARS,,SPAN 156',60861,60866,,,2013,,,CONDUIT,_no_Value,DUBOIS
10954,DUBS,,,,L-3100,0.75,0.75,,,,156,UD,,,FPA,,,,,,,,,,,55642,M:\DTE\Dubois.dwg,772CD,,,,DTE,,,,HOUG,,SPAN 156',61065,61417,,,2013,,,CONDUIT,_no_Value,DUBOIS
10958,DUBS,,,,L-9052,0.75,0.75,,,,128,UD,,,FPA,,,,,,,,,,,56909,M:\DTE\Dubois.dwg,82B85,,,,DTE,,,,BIRC,,SPAN 128',61722,61723,,,2013,,,CONDUIT,_no_Value,DUBOIS
10959,DUBS,,,,L-9200,0.75,0.75,,,,64,UD,,,FPA,,,,,,,,,,,57222,M:\DTE\Dubois.dwg,85514,,,,DTE,,,,WRMS,,SPAN 64',61793,61796,,,2013,,,CONDUIT,_no_Value,DUBOIS
10960,DUBS,,,,L-3150,0.75,0.75,,,,86,UD,,,FPA,,,,,,,,,,,55853,M:\DTE\Dubois.dwg,78E4E,,,,DTE,,,,BARB,,SPAN 86',61471,61472,,,2013,,,CONDUIT,_no_Value,DUBOIS
10961,DUBS,,,,L-1000,0.75,0.75,,,,152,UD,,,FPA,,,,,,,,,,,54784,M:\DTE\Dubois.dwg,6E71C,,,,DTE,,,,HRSC,,SPAN 152',60877,61108,,,2013,,,CONDUIT,_no_Value,DUBOIS
10962,DUBS,,,,L-9100,0.75,0.75,,,,126,UD,,,FPA,,,,,,,,,,,57170,M:\DTE\Dubois.dwg,85122,,,,DTE,,,,WRMS,,SPAN 126',61786,61788,,,2013,,,CONDUIT,_no_Value,DUBOIS
10963,DUBS,,,,L-3000,1.25,1.25,,,,222,UD,,,FPA,,,,,,,,,,,54335,M:\DTE\Dubois.dwg,6C594,,,,DTE,,,,CLEN,,SPAN 222',60867,61041,,,2013,,,CONDUIT,_no_Value,DUBOIS
10964,DUBS,,,,L-6000,4,4,,,,86,UD,,,FPA,,,,,,,,,,,56250,M:\DTE\Dubois.dwg,7CB49,,,,DTE,,,,SFIR,,SPAN 86',,,,,2013,,,CONDUIT,_no_Value,DUBOIS
10965,DUBS,,,,L-3130,0.75,0.75,,,,128,UD,,,FPA,,,,,,,,,,,55774,M:\DTE\Dubois.dwg,78245,,,,DTE,,,,BARB,,SPAN 128',61447,61451,,,2013,,,CONDUIT,_no_Value,DUBOIS
10966,DUBS,,,,L-1000,0.75,0.75,,,,192,UD,,,FPA,,,,,,,,,,,54762,M:\DTE\Dubois.dwg,6E4B9,,,,DTE,,,,HRSC,,SPAN 192',60875,61102,,,2013,,,CONDUIT,_no_Value,DUBOIS
10968,STPT,,,,,11.25,I,,,,502,,,,FPA,,,,,,,,,,,65189,M:\DTE\Dubois.DWG,1A4FC1,,,,DTE,,,,STPT,,SPAN 502',65261,65259,,,2016,,,CONDUIT,_no_Value,DUBOIS
10972,TCRK,,,,,11.25,I,,,,210,,,,FPA,,,,,,,,,,,20106,M:\DTE\Dubois.dwg,EAD8,,,,DTE,1786,52,FMT 250,WRSP,71230,,,,,,,,,CONDUIT,_no_Value,DUBOIS
10973,DUBS,,,,L-3100,0.75,0.75,,,,78,UD,,,FPA,,,,,,,,,,,55678,M:\DTE\Dubois.dwg,77645,,,,DTE,,,,HOUG,,SPAN 78',61068,61426,,,2013,,,CONDUIT,_no_Value,DUBOIS
10977,DUBS,,,,L-1400,0.75,0.75,,,,120,UD,,,FPA,,,,,,,,,,,55199,M:\DTE\Dubois.dwg,720EF,,,,DTE,,,,MERC,,SPAN 120',60982,61263,,,2013,,,CONDUIT,_no_Value,DUBOIS
10979,DUBS,,,,L-9000,1.25,1.25,,,,318,UD,,,FPA,,,,,,,,,,,56732,M:\DTE\Dubois.dwg,80FBA,,,,DTE,,,,WRMS,,SPAN 318',61680,61685,,,2013,,,CONDUIT,_no_Value,DUBOIS
10981,DUBS,,,,L-9200,1.25,1.25,,,,434,UD,,,FPA,,,,,,,,,,,57190,M:\DTE\Dubois.dwg,85426,,,,DTE,,,,WRMS,,SPAN 434',61648,61793,,,2013,,,CONDUIT,_no_Value,DUBOIS
10986,DUBS,,,,L-1200,0.75,0.75,,,,180,UD,,,FPA,,,,,,,,,,,55042,M:\DTE\Dubois.dwg,6FA7C,,,,DTE,,,,NFST,,SPAN 180',60892,61205,,,2013,,,CONDUIT,_no_Value,DUBOIS
10987,,,,,,,I,,,,380,,,,FPA,,,,,,,,,,,22258,M:\DTE\Dubois.dwg,32B95,,,,DTE,4055,,FMT 200,,,,,,,,,,,CONDUIT,_no_Value,DUBOIS
10988,UTZR,,,,,1.5,1.5,,,,648,UD,,,FPA,,,,,,,,,,,66331,M:\DTE\Dubois.DWG,190A54,,,,DTE,,,,HRSC,,SPA 648',,,,,1993,,,CONDUIT,_no_Value,DUBOIS
10989,DUBS,,,,,1.25,3,,,,,UD,,,FPA,,,,,,,,,,,58407,M:\DTE\Dubois.dwg,C7764,,,,DTE,,,,LNCL,,,62386,62385,,,1995,,,CONDUIT,_no_Value,DUBOIS
10990,TCRK,,,,,11,I,,,,49,,,,FPA,,,,,,,,,,,20672,M:\DTE\Dubois.dwg,12F65,,,,DTE,2424,52,FMT 250,DRHV,71230,,,,,,,,,CONDUIT,_no_Value,DUBOIS
10992,DUBS,,,,L-5000,0.75,0.75,,,,91,UD,,,FPA,,,,,,,,,,,54710,M:\DTE\Dubois.dwg,6DDF8,,,,DTE,,,,ERMS,,SPAN 118',60860,61087,,,2013,,,CONDUIT,_no_Value,DUBOIS
10993,DUBS,,,,L-1200,1.25,1.25,,,,248,UD,,,FPA,,,,,,,,,,,54083,M:\DTE\Dubois.dwg,6B379,,,,DTE,,,,NFST,,SPAN 248',60933,60934,,,2013,,,CONDUIT,_no_Value,DUBOIS
10994,DUBS,,,,L-3400,0.75,0.75,,,,106,UD,,,FPA,,,,,,,,,,,55480,M:\DTE\Dubois.dwg,74932,,,,DTE,,,,HOUG,,SPAN 106',61043,61356,,,2013,,,CONDUIT,_no_Value,DUBOIS
10996,DUBS,,,,L-9000,0.75,0.75,,,,212,UD,,,FPA,,,,,,,,,,,56719,M:\DTE\Dubois.dwg,80F57,,,,DTE,,,,WRMS,,SPAN 212',61680,61684,,,2013,,,CONDUIT,_no_Value,DUBOIS
10997,DUBS,,,,L-9480,0.75,0.75,,,,120,UD,,,FPA,,,,,,,,,,,57418,M:\DTE\Dubois.dwg,86A07,,,,DTE,,,,CLIF,,SPAN 120',61833,61850,,,2013,,,CONDUIT,_no_Value,DUBOIS
10999,,,,,,14,I,,,,246,,,,FPA,,,,,,,,,,,21970,M:\DTE\Dubois.dwg,BE79,,,,DTE,3758,,FMT 250,SFIR,,,,,,,,,,CONDUIT,_no_Value,DUBOIS
11000,DUBS,,,,L-6100,1.25,1.25,,,,224,UD,,,FPA,,,,,,,,,,,56415,M:\DTE\Dubois.dwg,7E4F8,,,,DTE,,,,SFIR,,SPAN 224',61614,61615,,,2013,,,CONDUIT,_no_Value,DUBOIS
11001,DUBS,,,,L-3000,1.25,1.25,,,,890,UD,,,FPA,,,,,,,,,,,54427,M:\DTE\Dubois.dwg,6C4A4,,,,DTE,,,,BOED,,SPAN 890',,,,,2013,,,CONDUIT,_no_Value,DUBOIS
11003,DUBS,,,,L-3100,0.75,0.75,,,,162,UD,,,FPA,,,,,,,,,,,55634,M:\DTE\Dubois.dwg,771EB,,,,DTE,,,,HOUG,,SPAN 162',61065,61415,,,2013,,,CONDUIT,_no_Value,DUBOIS
11004,,,,,,0.75,0.75,,,,186,UD,,,FPA,,,,,,,,,,,55439,M:\DTE\Dubois.dwg,74460,,,,DTE,,,,HRSC,,SPAN 186,,,,,2013,,,CONDUIT,_no_Value,DUBOIS
11005,DUBS,,,,L-1070,1,1,,,,121,UD,,,FPA,,,,,,,,,,,54837,M:\DTE\Dubois.dwg,6ECD2,,,,DTE,,,,MARC,,SPAN 121',60885,61126,,,2016,,,CONDUIT,_no_Value,DUBOIS
11006,DUBS,,,,L-9400,0.75,0.75,,,,292,UD,,,FPA,,,,,,,,,,,57354,M:\DTE\Dubois.dwg,864B9,,,,DTE,,,,MECK,,SPAN 292',61832,61836,,,2013,,,CONDUIT,_no_Value,DUBOIS
11007,DUBS,,,,L-6020,0.75,0.75,,,,222,UD,,,FPA,,,,,,,,,,,56352,M:\DTE\Dubois.dwg,7DCD1,,,,DTE,,,,SFIR,,SPAN 222',61596,61599,,,2013,,,CONDUIT,_no_Value,DUBOIS
11008,DUBS,,,,L-9000,1.25,1.25,,,,1350,UD,,,FPA,,,,,,,,,,,56724,M:\DTE\Dubois.dwg,805000000000,,,,DTE,,,,WRMS,,SPAN 1350',61657,61685,,,2013,,,CONDUIT,_no_Value,DUBOIS
11011,DUBS,,,,L-3150,1.25,1.25,,,,170,UD,,,FPA,,,,,,,,,,,55865,M:\DTE\Dubois.dwg,78ECA,,,,DTE,,,,BARB,,SPAN 170',61473,61475,,,2013,,,CONDUIT,_no_Value,DUBOIS
11013,DUBS,,,,L-9000,0.75,0.75,,,,102,UD,,,FPA,,,,,,,,,,,56516,M:\DTE\Dubois.dwg,7F8D8,,,,DTE,,,,WRMS,,SPAN 102',61637,61640,,,2013,,,CONDUIT,_no_Value,DUBOIS
11015,DUBS,,,,L-9100,0.75,0.75,,,,108,UD,,,FPA,,,,,,,,,,,57178,M:\DTE\Dubois.dwg,85200,,,,DTE,,,,WRMS,,SPAN 108',61787,61790,,,2013,,,CONDUIT,_no_Value,DUBOIS
11016,DUBS,,,,L-9060,0.75,0.75,,,,132,UD,,,FPA,,,,,,,,,,,57061,M:\DTE\Dubois.dwg,83B1B,,,,DTE,,,,WRMS,,SPAN 132',61753,61761,,,2013,,,CONDUIT,_no_Value,DUBOIS
11017,DUBS,,,,L-9000,1.25,1.25,,,,178,UD,,,FPA,,,,,,,,,,,56553,M:\DTE\Dubois.dwg,7FD8E,,,,DTE,,,,LAND,,SPAN 178',61645,61646,,,2013,,,CONDUIT,_no_Value,DUBOIS
11019,DUBS,,,,L-3350,0.75,0.75,,,,152,UD,,,FPA,,,,,,,,,,,55981,M:\DTE\Dubois.dwg,79D41,,,,DTE,,,,BARB,,SPAN 152',61503,61504,,,2013,,,CONDUIT,_no_Value,DUBOIS
11021,DUBS,,,,L-3000,0.75,0.75,,,,240,UD,,,FPA,,,,,,,,,,,55504,M:\DTE\Dubois.dwg,74B2A,,,,DTE,,,,MTVW,,SPAN 240',61051,61364,,,2013,,,CONDUIT,_no_Value,DUBOIS
11022,DUBS,,,,L-9000,0.75,0.75,,,,304,UD,,,FPA,,,,,,,,,,,56508,M:\DTE\Dubois.dwg,7F6D1,,,,DTE,,,,WELT,,SPAN 304',61637,61638,,,2013,,,CONDUIT,_no_Value,DUBOIS
11023,DUBS,,,,L-1100,0.75,0.75,,,,20,UD,,,FPA,,,,,,,,,,,55050,M:\DTE\Dubois.dwg,707000000000,,,,DTE,,,,CARS,,SPAN 20',60892,61207,,,2013,,,CONDUIT,_no_Value,DUBOIS
11025,DUBS,,,,L-9900,0.75,0.75,,,,180,UD,,,FPA,,,,,,,,,,,57774,M:\DTE\Dubois.dwg,89065,,,,DTE,,,,RHDS,,SPAN 180',61937,61940,,,2013,,,CONDUIT,_no_Value,DUBOIS
11026,DUBS,,,,L-3800,1.25,1.25,,,,344,UD,,,FPA,,,,,,,,,,,56105,M:\DTE\Dubois.dwg,7B10B,,,,DTE,,,,MTVW,,SPAN 344,61538,61540,,,2013,,,CONDUIT,_no_Value,DUBOIS
11027,TCRK,,,,,11.25,I,,,,568,,,,FPA,,,,,,,,,,,22185,M:\DTE\Dubois.dwg,2C201,,,,DTE,3975,,FMT 250,DRHV,71230,,,,,,,,,CONDUIT,_no_Value,DUBOIS
11028,DUBS,,,,L-9000,1.25,1.25,,,,274,UD,,,FPA,,,,,,,,,,,56565,M:\DTE\Dubois.dwg,7FE0C,,,,DTE,,,,LAND,,SPAN 274',61646,61648,,,2013,,,CONDUIT,_no_Value,DUBOIS
11032,DUBS,,,,L-1200,0.75,0.75,,,,116,UD,,,FPA,,,,,,,,,,,55002,M:\DTE\Dubois.dwg,701C9,,,,DTE,,,,NFST,,SPAN 116',60934,61195,,,2013,,,CONDUIT,_no_Value,DUBOIS
11033,TCRK,,,,,11,11,,,,236,UD,,,FPA,,,,,,,,,,,69789,M:\DTE\Dubois.dwg,2A3394,,,,DTE,,,,CLBH,,"SPAN 236'
WO 170401",65068,66893,,,2017,,,CONDUIT CALLOUT,_no_Value,DUBOIS
11034,DUBS,,,,L-3130,0.75,0.75,,,,164,UD,,,FPA,,,,,,,,,,,55718,M:\DTE\Dubois.dwg,77AA6,,,,DTE,,,,BARB,,SPAN 164',61435,61436,,,2013,,,CONDUIT,_no_Value,DUBOIS
11035,TCRK,,,,,11.25,I,,,,368,,,,FPA,,,,,,,,,,,22183,M:\DTE\Dubois.dwg,2C1BD,,,,DTE,3973,52,FMT 250,CLBH,71230,,,,,,,,,CONDUIT,_no_Value,DUBOIS
11036,DUBS,,,,L-9000,1.25,1.25,,,,230,UD,,,FPA,,,,,,,,,,,56542,M:\DTE\Dubois.dwg,7FD11,,,,DTE,,,,WELT,,SPAN 230',,,,,2013,,,CONDUIT,_no_Value,DUBOIS
11038,DUBS,,,,L-1100,0.75,0.75,,,,166,UD,,,FPA,,,,,,,,,,,55058,M:\DTE\Dubois.dwg,70AB4,,,,DTE,,,,CARS,,SPAN 166',60892,61209,,,2013,,,CONDUIT,_no_Value,DUBOIS
11039,DUBS,,,,L-9000,0.75,0.75,,,,190,UD,,,FPA,,,,,,,,,,,56745,M:\DTE\Dubois.dwg,8172F,,,,DTE,,,,WRMS,,SPAN 190',61688,61689,,,2013,,,CONDUIT,_no_Value,DUBOIS
11040,DUBS,,,,L-9080,1.25,1.25,,,,172,UD,,,FPA,,,,,,,,,,,57073,M:\DTE\Dubois.dwg,83C6E,,,,DTE,,,,WRMS,,SPAN 172',61645,61764,,,2013,,,CONDUIT,_no_Value,DUBOIS
11041,DUBS,,,,L-9730,0.75,0.75,,,,212,UD,,,FPA,,,,,,,,,,,57575,M:\DTE\Dubois.dwg,87C62,,,,DTE,,,,STLN,,SPAN 212',61889,61890,,,2013,,,CONDUIT,_no_Value,DUBOIS
11043,RICE,,,,,11,I,,,,100,,,,FPA,,,,,,,,,,,20206,M:\DTE\Dubois.dwg,E9AF,,,,DTE,1887,52,FMT 250,106,71230,,,,,,,,,CONDUIT,_no_Value,DUBOIS
11044,DUBS,,,,L-3100,1.25,1.25,,,,122,UD,,,FPA,,,,,,,,,,,54648,M:\DTE\Dubois.dwg,6D111,,,,DTE,,,,HOUG,,SPAN 122',61070,61071,,,2013,,,CONDUIT,_no_Value,DUBOIS
